Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review,price
2015,1164524,3.0,Anos anteriores eram melhores,2016-05-24T21:41:16.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Vinho forte, precisa de respirar uns minutos. Bebe-se bem para acompanhar carnes fortes",2017-08-31T07:04:45.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Qualidade muito superior ao preço.... como se quer.... ;),2016-08-20T13:25:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Bem frutado . Equilibrado , mas acho que a fruta vermelha sobressaiu muito ",2019-11-25T22:04:29.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Alentejano não tem erro. Este é bem simples,  mas muito agradável.",2018-08-26T02:41:41.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Muito bom ,  vinho elegante e diferenciado no paladar . Interessante",2015-05-23T02:37:13.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Outro ótimo vinho,2020-03-08T20:26:13.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito bom ! Vinho suave e completo.,2019-11-13T20:21:47.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Nada especial. Um vinho correto.,2018-08-26T00:23:39.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Vinho muito bom!!!
Aromático, frutado, tanino médio 
Muito bom 
",2018-10-04T00:46:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Aroma de frutas vermelhas com notas de tabaco e baunilha. Corpo médio. ,2018-08-26T02:48:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Maravilha. Equilibrado e bom corpo. Estrutura elegante e final de boca persistente.,2015-11-08T16:06:45.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.3,Vinho velho. Nariz suave. Corpo medio. Chocolate. Final curto ,2017-12-30T16:45:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bom final e muitos sabores.,2015-09-06T13:27:26.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,Vinho muito equilibrado e com toques de frutos vermelhos. Sente-se aquele sabor de madeira mas sem ser exagerado. Um dos meus vinhos preferidos em muito tempo. Recomendo,2021-06-26T07:57:18.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,1a Garrafa - Safra 2007 com rolha perfeita e vinho em pleno! Aromas presentes e boca muito agradável com predominância de tabaco e madeira! Acompanhou fantasticamente uma cabeça de garoupa com todos! Excelente relação preço/qualidade como esperado num vinho da margem esquerda do Guadiana. 2a Garrafa (Fev21) - menos “exuberante” mas similar ao anterior.,2020-04-25T14:25:18.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Vinho de castas tradicionais alentejanas de gosto agradável para beber bem fresco numa refeição de carnes.,2016-06-19T12:40:32.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Vinho encorpado e aveludado, com sabor a frutos secos e especiarias, nomeadamente a canela. 14° bem valiosos... 😁",2020-07-29T12:37:05.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Honesto e muito elegante no paladar ,2021-05-19T01:00:30.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Como grande parte dos alentejanas,  este é um vinho encorpado. A trincadeira e aragones sao castas que combinam na perfeição.  Muito bom (2017)",2021-02-14T13:30:58.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Sabor intenso, notas madeira e sabor complexo. Forte, um pouco ácido e com final de boca persistente.",2019-01-09T19:51:42.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Lote de Moreto, Alfrocheiro e Aragonês, longe das modas, preterido pelo Novo Alentejo, temos aqui muita identidade sub regional ou terroir como lhe queiram chamar. Com cozinha tipica vai de maravilha, suave, compotado, mas nada pesado, antes pelo contrário. Casou na perfeição com um cozido de grão.",2020-10-24T20:45:56.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.5,"Um vinho cor rubi, castas Moretto, Alfrocheiro e Aragonez. Na boca não surpreende, para o meu gosto um pouco agressivo e acidez elevada, mesmo assim tem Final fino. Honestamente esperava mais e para a primeira experiência destas castas não convenceu. ",2017-03-18T14:13:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Timex 

👀 Cor (0-5): 3
👃 Aroma  (0-5): 3
👅 Sabor  (0-5): 4
💨Suavidade (0-5): 5
Relação preço/qualidade (0-5): 5
Quero voltar a beber (0-3): 3
Nota final (0-20): 16",2018-12-19T03:26:22.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Very smoth and nice,2020-10-02T17:46:48.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Earthy, leather, cherry, oak, blackberry and some smoke taste, tobacco like. Very easy to drink.",2021-10-16T22:26:36.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5, tobacco dark fruit earthy,2020-10-02T15:05:26.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"3,3*vv. Um vinho bem feito mas novo a sobressair a baunilha e madeira. Iria gostar muito mais dele daqui a uns 3 anos. De qualquer forma equilibrado na acidez, boa intensidade e boa fruta. ",2021-03-24T14:11:22.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Decent long finish and nice fruit aromas. Very nice.,2021-12-04T14:09:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Dalla calda e arida Mourao,un vino DOC blend di aragones moreto e alfonchoeiro dal colore rosso rubino con sfumature granato che si apre al naso con intense note balsamicche mentolate,di confettura di frutta rossa,sentori erbacei,di frutta secca,cacao,vaniglia,foglie di tabacco. In bocca è caldo, rotondo, morbido, elegante,con una leggera acidità,di medio corpo,persistente con un finale con sentori di spezie,frutta secca e cacao. Bevuto su pollo cotto alla griglia​ condito con piri piri,aglio e olio d'oliva",2016-12-27T13:25:14.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Sabor a frutos secos com notas de café 😋,2020-10-27T21:31:16.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"moreto, alfrocheiro, argonez ",2015-11-26T20:59:00.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Bom,2019-04-09T19:58:23.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Redondinho!,2016-03-13T16:02:29.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Intenso e amadeirado ,2021-03-04T20:29:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Bom. ,2019-11-05T14:48:28.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Gostei muito deste vinho tinto! Sente-se que já não é um vinho jovem, encorpado, porém leve. Boa escolha para quem não gosta de vinhos mais antigos como eu. ",2021-03-07T23:21:34.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"É mesmo Muito bom...recomendo! 
Os especialistas e aspirantes a tal, bem como os presunçosos (muitos concerteza) que façam as tais apreciações específicas.
",2021-11-08T21:23:40.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"3,8",2021-10-11T14:52:56.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Branco. Lisboa d1,2019-03-05T20:57:34.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bom vinho cherry ,2020-08-12T15:05:59.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito bom tabaco e especiarias bastante,2020-01-02T21:51:14.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"3,5-",2021-11-28T19:19:29.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Muito bom. Sempre bom!,2013-11-29T09:39:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,5.0,Muito bom...gostei...obrigado,2016-05-27T19:29:03.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,5.0,Ótimo...,2018-09-15T00:35:25.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Apresenta sofisticação e que não torna fácil sua apreciação imediata. Taninos suaves e o aroma de tabaco é de fácil identificação. É diferente dos demais alentejanos.,2014-02-08T20:40:23.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Típico amareleja, complexo e com muita personalidade. Seco, com notas de fruta vermelha, terroso e tostado com final de boca persistente e envolvente. ",2021-11-03T21:03:06.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Um vinho complexo mas muito equilibrado na boca bem delicado com frutas vermelhas um retrogosto curto,2021-07-27T22:24:23.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito bom. Excelente para acompanhar com carnes.,2017-07-02T16:00:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Forte! Bom para carnes!,2015-12-11T19:55:02.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Notas de baunilha e chocolate. Bastante encorpado, um vinho pujante. ",2016-04-01T20:34:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,... mas que pomada agradável...,2016-10-09T12:28:12.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Fácil de gostar!,2016-05-20T17:06:48.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Excelente!! Bem encorpado!,2020-11-29T13:53:47.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bom vinho.  Bem trabalhado.,2015-06-12T21:22:16.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Excelente e divinal na campanhia do coracão.,2016-10-09T12:58:39.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Um pouco terroso, mas boa qualidade preço ",2019-12-02T23:54:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"A purple wine, smooth in the nose, but packing a fruity, rich punch in the mouth - finishes slowly.",2013-10-23T18:05:59.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Excelente custo benefício! ,2019-08-26T00:13:31.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"14 graus de MT Boa pinga...
",2019-01-13T20:14:18.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Boa relação qualidade preço ,2020-03-29T19:32:08.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0," Bastante agradável., não é muito seco..",2018-10-31T21:17:09.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bom preço e saboroso,2016-07-12T22:07:15.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Fruta do,  suave e muito saboroso",2018-02-17T13:44:44.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,Excelente vinho...barato e muito  bom,2021-09-18T13:33:58.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Frutoso o toque final de cereja é como o sábio dizer ""a cereja no topo do bolo""",2016-10-01T13:15:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Madeirado , tanino marcante , muito bom vinho .",2019-02-08T22:28:33.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Vinho aromático, com alguma acidez característica das castas que o compõem.
Não desilude.",2016-10-30T13:55:22.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Frutado, baixo amargor, desce redondo desde o primeiro gole",2018-08-07T00:38:41.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Bom vinho alentejano, intenso e encorpado. Com clara presença da madeira. 🍷",2021-07-22T17:29:50.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Suave e aromatizado.  Gostei muito do vinho.  Recomendo,2016-05-15T01:10:57.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito bom suave e agradável,2020-10-10T21:04:19.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Preço perto dos 14€... vale o valor,2016-05-20T19:59:32.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Generoso, leve, agradável desde o primeiro golo.
Não carece de oxigênio",2020-04-21T10:40:53.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Com gosto e paladar a velho , comer com um bom naco de novilho  ou posta mirandesa por exemplo....",2021-05-26T15:53:41.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Frutuoso suave relação preço qualidade,2016-02-09T13:36:59.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Très bon vin avec de la viande...,2016-08-11T13:28:15.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,Soft taste. A nice Alentejo.,2020-12-25T11:37:23.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.0,good legs but quite a burnt taste on the palette. ,2018-09-28T23:38:26.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Este blend de castas tradicionais não deixa ninguém indiferente. A cor ruby e a sua suavidade getal, aliada a um corpo elegante em que entrelaça os tons de madeira, sem saber a velho, e os frutos do bosque, é uma agradavel experiência numa refeição composta por carnes vermelhas ou de caça.",2019-03-09T11:18:26.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,"Um vinho muito bem elaborado. Bom aroma, na boca intenso e guloso. A casta moretto se faz presente. Rico, encorpado com ótimo volume e final de boca!",2014-11-21T22:59:05.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.9,"Bom vinho tinto. No nariz, frutos vermelhos e na boca, madeira. Acompanha muito bem carne e queijo amarelo da Beira Baixa ou Serra da Estrela.",2022-02-27T16:05:16.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Moreto, Trincadeira, Alfrocheiro. 
Estagiou 6m em cascos de carvalho. ",2022-01-02T21:42:27.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Tief rot, Barrique, weich…",2022-03-27T19:15:02.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Está muy rico por 3.99€ en Portugal, buena imagen , notas de madera y vainilla con un cuerpo muy goloso , fácil de beber ",2022-07-11T14:04:14.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Notam se as especiarias, tem um sabor final requintado",2015-04-17T20:09:17.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Contava com melhor..,2016-11-05T14:27:44.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,One of the best on our new level of wines ,2021-07-10T22:05:35.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Ruby red taste of chestnut. Nice not spectacular.,2020-10-23T18:45:02.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Very good wine. Dark fruit aroma. Elegant and smooth with cocoa nd tobacco notes,2021-04-02T12:41:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Smooth and fruity,2021-07-31T18:44:45.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,A little too dry to my taste ,2021-12-18T13:43:09.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"It's slightly sweet, and matches completely my red wine preferences. Great one!",2021-07-28T21:15:47.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Easy drinking. Fruity with a light tanine touch.  ,2017-03-11T20:57:11.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito bom ...,2021-12-25T14:58:06.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Bom.,2015-07-02T18:07:20.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Très bon!,2020-08-01T15:12:42.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bom,2020-09-03T19:10:18.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Molto buono,2020-10-17T17:30:13.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Vinho excelente de paladar suave. O aroma já identifica que és diferenciado.,2020-09-13T19:58:39.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Baunilha,2020-11-26T21:47:55.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Bom.
",2020-11-28T13:04:52.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"
",2020-12-27T12:45:04.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"
",2021-11-26T20:26:55.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Perfeito ,2018-05-25T16:34:27.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.5,"Prima wijn, drop en laurier, tannines. Bittertje",2014-10-15T21:42:57.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Ok,2014-10-12T20:38:17.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.0,"Este vinho não me agrada, embora este reserva esteja melhor que a versão normal. Penso que será o Alfrocheiro que esteja a matar a situação. Menos meia estrela pelo preço.",2015-09-04T19:58:19.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Carvalho, ameixa",2021-10-28T20:22:49.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"16,50/20",2021-12-27T21:40:13.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"É para beber agora! A cor já começa a notar algum opaco, notas de menta, minerais e carvalho. No geral é um bom vinho que merece ser apreciado enquanto está capaz ",2021-08-21T08:18:17.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Ii,2019-03-22T21:37:35.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Bebe-se tãããooo bem.,2015-09-05T21:05:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,God og meget fylde og smag 😊,2020-08-01T17:06:11.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Não convence, esperava melhor ",2020-12-20T14:01:56.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.5,Cor meio castanha... Cheiro razoável. Pouca persistência e pouco equilíbrio ,2018-10-25T20:19:15.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Muito novo ainda, com taninos muito ativos, no dia seguinte estavam mais calmos...",2016-10-07T20:26:49.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.5,"Um pouco acima do 2014, mas ainda regular. Quem sabe mais um ano guardado.",2015-07-20T23:31:25.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Alcoólico e ácido.... ,2020-02-29T16:01:43.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Pouco corpo, pouca persistência. ",2020-09-25T20:02:37.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"No nariz terra, na boca fruta vermelha saída forte com taninos presentes ",2022-03-17T20:49:05.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"Noturno, fruta bem madura, encorpado.",2020-10-30T20:36:45.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Um alentejano dos bons,2021-01-15T19:32:08.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.0,"Certinho direitinho. Alentejano macio, redondo, fácil. Reconheço enorme potencial a esta adega mas não tem seguido o caminho, em minha opinião, mais correto.",2015-12-09T00:36:44.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Bom vinho. Precisa de respirar,2014-05-31T14:22:10.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Um bom vinho e um pouco diferente do típico alentejano,2013-10-29T09:21:09.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Nao e mau, mas o preco parece ficar acima da qualidade.",2014-10-26T17:06:08.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,2.0,"Leve demais, falta corpo e sabor.",2018-12-09T12:31:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,1.0,Péssimo/terrible.,2019-03-02T19:24:18.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,5.0,"Absolutamente bom 
Vinho já muito maduro
Excelente relação qualidade preço ",2021-04-11T16:32:32.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Uma boa opção quando está com 50% desconto no continente!,2015-10-07T19:19:29.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Casa do André e Neiva, em Portugal. Agradou, como todos os demais.",2022-04-22T10:23:48.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Vinho muito agradável, bem feito.. acompanhou bem um churrasco..

Saúde 🍷",2022-03-13T22:00:06.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Um pouco decepcionante. Taninos muito marcados, procando uma certa ardência na língua.",2021-05-29T18:31:25.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Acidez acentuada com gosto amadeirado. Muito bom ,2022-03-26T17:13:50.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Carvalho Baunilha ... sabor harmoniozo ,2021-12-12T12:39:57.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Prima ogende fles met een gematigd slanke nek en een mooi stevige basis. Keurig etiquette ondanks het goud glinsterende randje wat nogal kitsch maakt. Jammer. Toch maakt het de font van de naam een hoop goed! Prima portugees ogende letters wat de inhoud van de fles goed representeert. Mooi. Opzich wel leuk voor op de kast met wat mooie droogbloemen erin.  ,2021-05-09T20:31:24.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,"Moretto, Alfrocheiro e Aragonez... Tinha provado este vinho há mais de dois anos e não gostei nada dele... Ficou uma garrafa guardada que resolvemos abrir agora...
Curiosamente, e embora esteja em final de vida, após algum tempo a respirar, mostrou-se um vinho bem mais agradável do que anteriormente... equilibrado, algo especiado, final de boca médio...",2017-08-15T17:50:59.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Smokey, very strong notes of oak and cherry. Intense and fruity. ",2020-03-08T00:53:29.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,I love,2015-03-21T21:41:59.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,"Lovely barnyard quality on the nose, with fresh dark fruit and a Parmesan quality to it. You will need to got to Lisbon to find it....",2017-12-01T22:39:26.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.0,Thin and watery ,2021-03-13T00:11:54.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,Típico alentejano suave e doce,2014-10-27T22:05:52.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"
",2021-06-06T10:16:44.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Frutuoso e seco.,2021-09-16T12:25:55.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Excelente ,2021-06-04T00:52:07.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Fruity and aromatic,2014-11-09T08:11:25.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.5,Pure gold,2021-05-12T19:13:51.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Frutado madeira e com corpo. Final de boca persistente ,2021-02-27T14:14:24.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Muito agradável ,2021-04-22T20:01:49.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,.,2021-10-05T12:40:01.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"

",2021-09-01T15:37:58.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,3.5,"Frutoso.Preço ""honesto""",2014-10-23T18:32:53.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,Vol rond fruitige afdronk ,2021-06-16T12:38:11.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
2015,1164524,4.0,"
",2021-10-12T20:13:10.000Z,Granja Amareleja,Reserva Tinto 2015,3.7,492,8.96
