Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review,
2017,1155054,4.0,24 hours in the decanter is all it needed. Perfect with a roasted garlic quattro fromage.,2014-05-23T02:54:31.000Z,Lo Zoccolaio,Barolo 2017,4.1,219,
2017,1155054,5.0,Great wine overall,2015-08-31T02:49:10.000Z,Lo Zoccolaio,Barolo 2017,4.1,219,
2017,1155054,1.0,Oak bomb,2014-06-02T10:44:11.000Z,Lo Zoccolaio,Barolo 2017,4.1,219,
2016,2361320,4.5,"To celebrate my 1st vaccinated yesterday💉, I went to this single vineyard Etna Rosso!

A blend of Nerello Mascalese 98%, Nerello Cappuccio 2%. 70 yrs old vines on north slope of Mt. Etna🌋. Aged in oak barrels(33% new) for 18 mnths.

Bright ruby color,
Aromas of cherry, red berry, licorice, minerals, earthy notes.🍒🍓🪵🪨🌋
Palate is dry & elegant with red fruits. Fine tannins, medium high acidity, looong finish with mineral and spicy characters. ABV 14.5%.

Full of energy⚡️Explode the terroir🌋 Superb👍4.5",2021-04-10T15:37:25.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.2,"Volcano ash, cranberry with raspberry and persistent finish. Very good wine at full strength.",2022-09-28T17:34:34.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Lots of lava, barn and soil in👃 Bold and vivid with lots of acidity on 👅 Berries are dominantly present as well as green herbs. Not much of aftertaste",2020-12-05T21:05:42.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Subtle cherry and vanilla on the nose but the taste is far less sugary sweet. Absolutely beautiful. Perfect to slightly chill for a perfect summer light glass.,2018-05-12T04:04:58.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Informal mixed bag wine tasting event in Oslo. Not enough time for detailed tasting.

Very decent.",2022-05-11T06:39:44.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"This wine smells like citrus, quince, minerals, and some mysterious aroma which are from animal or soil from the red wine of old vintage. It is a very dry, powerful wine.",2020-11-23T12:43:42.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Steong cherry, mineral and acid",2021-02-27T01:19:35.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Backlog, wine tasting event. No time for notes.",2022-03-30T19:17:52.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,5.0,"Great balance complexity, acid as backbone",2019-08-30T16:56:54.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,Wine tasting event. No time for detailed notes.,2022-03-22T21:28:35.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"plum mint wood 急支糖浆 
burnt grape skin liquorice cinnamon
the tanninic feel is exciting but ",2021-03-09T11:18:12.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.0,"Macerated cherries, strawberry, graphite, soil,  granite, kirsch and flowers. Very grippy. Not great now but may open up. 3+",2019-09-24T20:50:22.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,Great.,2020-08-03T15:00:31.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.6,High alcohol but still very fruity,2022-09-24T12:51:04.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Drinkable and mineraly. Love this!,2019-06-13T18:56:48.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Very good vintage of this Etna made by Marco di Grazie. Very spicy, concentrated, high alcohol and acidity. Would have been aged for longer",2022-02-07T19:49:45.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Made with 98% Nerello Mascalese with 2% Nerello Cappuccio, vineyards are planted on the northern slope of Mt. Etna with vines over 60 years old, beautiful elegant expression, garnet ruby color with nose smells of pomegranate, bing cherry, cinnamon, orange peel, incense, cranberry and paprika, mild smokiness and mineral as well, medium body with very firm tannin and high acidity, this is very restrained and does not pretend to be a crowd pleaser, tastes of raspberry, cherry, hibiscus, pomegranate & cinnamon.",2019-11-22T20:44:47.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Good and delicate Sicily wine.
A lot of red fruits like sour cherry,  cranberry at the beginning go on with floral aromas.
Oak is there but not overpower the flavor. I think I open it a little bit earlier because I believe It can developing more complex in the future.
A lot of savory here, like mushroom or even truffle.
Good acidity, long finish.",2022-07-25T12:25:23.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Noble masquerade
Hidden elegance evinced 
From behind the mask",2020-01-08T08:51:59.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Tasted as part of blind tasting event with Dream Big Darling and Madeline.,2020-11-03T06:36:22.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Blend (Nerello Mascalese, Nerello Cappuccio) from the northern slopes of Mount Etna. 🌋

Organic farming.

Glass: strong ruby red.

Nose: sour cherries, some smoke and leather, mint, fine mineral notes.

Palate: med body, elegant, vibrant acidity, cherry-like, youthful tannins, long finish.

Delicious! 🤤 4.25⭐

",2021-09-24T18:42:23.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Gorgeous nose. It’s all crushed dried rose petals, ash, smoke and red fruit. Bright red fruits on the palate coupled with lovely acidity, good concentration of fruit, elegant, smooth tannins, but still packs a punch with it’s high ABV. ❤️ Etna wines! ",2018-09-25T23:29:17.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Full bodied, dark fruits, medium tannin.",2022-07-16T10:21:13.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Smooth, easy drinking. ",2019-09-21T18:11:42.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"The nose has a kind of wildness to it, with aromas of stable, forest, dark berries and dry grass. But the opening palate is focused with flavors of ripe blackberry and cranberry. Oak tones are more modest here, with sweet vanilla and other soft spices. Characteristic, volcanic earth and a hint of smoke. Voluptuous body, smooth tannins with a slight edge, could do with a little more acidity. Medium long finish, round with spices and dried fruit. 2nd Vigne di Eli wine, with a distinctive terroir. 86/100",2019-09-27T17:15:09.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"A lovely, full-bodied and complex wine from Sicily. Mainly based on the Nerello Mascalese grape and a little dash of the Nerello Cappuccio grape (2%). Layers of dark cherry and blackcurrant fruitiness. Smooth and long lasting tannins in the finish.",2015-12-25T19:25:14.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Part of the profit goes to a childrens' hospital. The ideologic project of this tiny, organic winery is admirabel. And so is the wine. Bright ruby red. Sundried berries and soft raisins tickle the nose. Pretty floral notes with shades of incense and volcanic ashes. Elegant and fresh with lingering tannins and a long, soft finish. Simply beautiful, like the child's butterfly on the etiquette.

If you can get hold of one of the 20.000 bottles, go for it and support a good cause.  ",2016-10-19T18:54:33.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Yum.  So much cherry and strawberry, with cola and spice.  Good minerality and just a little bit of herbs.  Enough acid and tannin to let this age well for a while ",2021-07-16T01:07:43.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,strawberry leather cherry red fruit cranberry smoke cranberry,2022-04-22T19:23:18.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Smoke, anise, medicine, plum, forest floor. Very concentrated, plentiful acidity, light and mature tannin. Salt. Long finish ",2021-06-09T18:45:46.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Mmmmm….almost Burgundy-like, but ‘not quite’...due to its alcohol. Mineral, mineral, mineral, and quite dry. Mid-bodied orangey-ruby, this is 98% Nerello Mascalese and 2% Nerello Cappuccio with exposure at 650m asl on northern slope of Mt Etna. A little bit elegant but not the best from Sicily (in my opinion). Probably makes good value for daily wine.",2018-10-30T15:40:22.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Made from organic grapes in the volcanic area of Mount Etna. The color is intense and brilliant ruby red. The wine has a typical bouquet of red berries, with earthy and mineral notes.
The palate is full- bodied, burgundy style, elegant, fresh and complex.",2017-08-05T15:29:26.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,Good but overpriced. Floral with hints of red berries on the nose. Medium light tannins.,2019-07-30T13:41:24.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Nice and light, hint of fruitiness but mostly dry // with halibut ",2020-09-17T21:22:39.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,Smooth cherry and strawberry with some nicely balanced smoke and acidity. We both loved it!,2020-07-10T16:35:27.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Great Etna Rosso from the northern slopes of Mount Etna 🌋 
Single vineyard/Cru Moganazzi - Volta Sciara.

🍇 mainly Nerello Mascalese and a small addition of Nerello Cappuccio.
Made from organically grown grapes, ~60 years old vines. Fermented and aged in oak barrels (20% new). Unfiltered.
1,800 bottles made.

Sour morello cherry, rose petal, pomegranate and smoke.
Earthy with lots of minerals.

Med bodied. Elegant and strong acidity Masculine and fine grainy tannins.

Long cherry finish.

4.2",2020-03-14T20:10:17.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Very good, dark, smooth, old. ",2021-03-08T06:57:27.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Like Pinot! A hint of strawberry.,2020-09-27T09:30:25.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Soft hint if red fruit (strawberry?) reminiscent of elegant Pinot Nero, very dry on finish",2017-12-12T11:30:39.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Very fruity,  red berries, with Nice tannins. ",2020-06-06T09:36:27.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Sour morello cherries, dill pickles, high acid and some Brett. Middle of the road for almost everything. Not much depth of flavor as very high acidity is masking most of it.",2017-05-26T10:48:44.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Sadly the bottle I had was corked, but picked up red fruit, maybe dried flowers and some peppery undertones. Palate was muted, but seemed to have decent acidity and structure.",2022-05-28T17:32:46.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Nerello mascalese now perhaps the top quality grape in Etna. This has an interesting earthy, funky and bacon nose. On the palate a lovely intense attack of crisp fresh and concentrated red fruit with gripping tannins. Love it!",2017-01-30T15:53:06.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.7,cranberry cherry leather earthy graphite,2022-03-19T11:39:45.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Leather nose, flowers, spice, raspberry, cheek sucking dry, acid.",2022-01-13T00:09:59.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Ok, just ok!",2019-02-15T21:30:55.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Interresting one, rustic colour, oak, plum and cranberry on the nose. Distinct red fruit and cherry at first, and then Raisin. Oak is present at all times. Bold and a bit acidic. Could hold longer finish.",2021-11-22T20:59:37.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.0,"Jubey raspberry fruit on entry, plum, with a tart cranberry acidity mixed with pineapple on the finish. Pineapple!?!? All about the fruit rather than structure. Reminds me of Sangria. Doesn't taste like the Etna I'm used to. Something wrong with this bottle?",2017-12-10T09:01:57.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Dark red garnet rim. Aroma of smoke, red berries, umami, medicinal and tobacco. Dry, medium body with salt and high acid. ",2021-06-13T09:39:20.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Nice,2021-02-25T22:58:37.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.0,"Cold and precise fruit, orange peel, sour cherries, strawberries, nice integrated alcohol, insanely big and drying tannins for such a wine, medium acidity and lenght, seems like a crossing of sangiovese and pinot noir with a strong tannic backbone, really liked the wine. ",2016-03-23T14:27:24.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,Wine is delicious and a good example of Erna Rosso. What a great medium bodied wine and think that the wine is drinking well.,2021-10-03T11:45:02.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.2,"Very good, will drink again. ",2022-03-20T04:40:01.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,Very pretty. Like a brunello made in burgundy.,2016-10-30T17:33:52.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,Really enjoyed this.,2018-05-05T16:17:50.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,2.0,"Ok... Bit weird straight out of the bottle. Distinct smell of rubber and very tannic and acidic... Brick colour, long legs. Is it mercaptans? All this mellows a touch with time but the fruit's not really showing. There's some cherry in there somewhere. Not awful... But I think this one's not quite right... Too bad was looking forward to this one",2018-05-21T03:48:15.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Huge tannins.  Mineral, cherry-plum, bright, very nice.",2017-06-16T02:53:38.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Dark stonefruit,  liquorice. Long and fresh. Clean and straightforward with some tannins. Needs some meat.",2014-10-18T15:29:02.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,5.0,"This was amazing w/the Florentine prime meat dish we created...we enjoyed twice-baked potatoes, sautéed French-style green beans and for dessert... flourless chocolate cake garnished w/fresh strawberry slices😉",2018-07-23T03:11:27.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,5.0,"An absolutely outstanding wine, with bright red fruit but also an underlying grit. Decanted for three hours, transforming from an acerb unripe raspberry to a luscious red velvet, pairing playfully with a ragù of pork, apples, tomato, and capers. Not surprisingly, also went well with Savoy Tomme and Italian Blue. Would have again in a heartbeat. A wonderful story to this wine, and a lovely gift from a good friend.",2015-01-22T17:55:40.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.9,"Light red color.
Nose: red fruits, red cherry, strawberry.
Taste: red fruits, high acidity, medium finish. 
A sort of Pinot Noir without earthy notes. Not sure of better în a few years. However, my style of wine. ",2022-04-01T18:06:05.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Pale ruby in color with a developing medium plus intensity nose. Strawberry, cream, raspberry, red currant, earth, clove. Dry, high acidity, medium plus tannins, medium bodied, high alcohol and medium plus intensity on the body. Cranberry, strawberry, currant, baking spice, clove, leather, wet clay. Outstanding quality of wine. Can drink now, suitable for further aging. 4.1",2021-11-13T19:39:36.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Pale ruby color. Red licorice, cranberry, wild strawberry, and clove nose. Dry. High acidity. High tannins. Red cherry, red licorice, leather, wet clay, and cranberry. Loads of tannins and earth. 4.0⭐️",2021-11-13T19:35:57.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Nerello Mascalesse & Capuccio red bold wine from/below Etna vulcano Sicily terroir. Oak, chocolate, cherry. Lamb sauce taliatelle good match.",2021-07-27T06:25:24.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Cherry, oaky, smoke, orange, high in tannins",2020-04-10T19:29:52.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"A complex full-bodied red wine. Ruby red color. Tast of smoke, earth and cherry.",2021-06-28T18:42:10.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"Rust colored with notes of strawberry, eucalyptus, lilac and graphite. Medium acid, silty tannins.",2016-02-17T18:24:12.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,Quite a lot going on but super nice with a short nice balanced acidy finish.,2020-10-29T18:22:12.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Very solid,2017-12-12T14:30:16.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,Excellent value,2016-10-29T00:11:55.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.0,"Decant for 60 minutes minimum. Nice wine, better values out there.",2019-02-16T04:23:40.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Took about 3 hours but this wine is starting to show it's Nerello heritage. Cherry notes with a touch of herbaceous style. Huge vein of mineralogy from the volcanic soil. Of all the single vineyards of Eli I find this the least approachable. The wine starts off ordinary but with time really does start to sing. The finish is a bit short for this style of wine hence only 4 stars. Still s baby however.,2015-04-12T00:11:44.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Tasty,2015-07-30T00:34:07.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Damn good wine!!
🍷🥳",2021-11-19T18:17:50.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"Complex and structured at the note, doesn't deliver on the same strenght and wave-lenght on the palate. Medium finish and easy to drink. Very good price/wuality ratio.",2015-02-04T08:38:38.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,3.5,"100% Nerello mascalese grown in Etna Mt. in Sicily
Distintive flavour and palate due to volcanic soil! ",2018-03-20T14:18:08.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,5.0,"Very, very tastefull
",2021-11-30T10:39:05.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.5,"Cherry, licorice, medium tannins.  Wonderful.",2017-04-02T19:25:50.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,"pale garnet, tar , leather , ripen dried fruit , prune chewing firmed tannin , high acidity...medium+ finished ,some like Barolo .90",2021-02-08T05:24:43.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,2.0,Sold definitely past its best. Medicinal in flavour,2021-07-29T18:45:39.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Fruity and sweet,2021-11-19T01:18:41.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,4.0,Lovely.,2017-03-28T15:40:25.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2361320,1.0,Terrible,2021-03-26T20:35:50.000Z,Azienda Agricola Le Vigne di Eli,Moganazzi - Volta Sciara 2016,4.1,74,
2016,2286641,4.0,"🇨🇵 Pessac Leognan LaGarde
🍇 Bordeaux blend 
Nose Red berries, oak, cigar, velvet, cuir
Moderate to high acidity 
Long legs 
Extraordinary as it is 
",2021-02-06T07:35:17.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"Very good quality Bordeaux 🇫🇷🇫🇷🇫🇷.  Quite more approachable than most.  Delicious black fruit aromas mixed with developing earthy and leathery flavours.  Solid value.  

",2019-12-03T00:27:57.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"Raspberry and cherry liquor, with mushrooms, cocoa, vanilla, leather and cedar. Full bodied and acid, grippy tannins and moderate to marked astringency. On the palate there are jam and oak. Spicy aftertaste. Drank in an Air France flight ",2020-08-31T10:52:48.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"3.8+-3.9

Deep Plum

Blackcurrant, Plum,Redcurrant,Anise,Roast Herb,Cigar Leaf,Graphite.

Med to Full.I thought it's just another Cru Bourgeois,and it's ready.But actually it's still very youthful.If you drink now, you need airing to disperse anise scent and to settle down its tannin.

The wine is honest and true to its terroir.Quite nice.And must be promising 👍

If you can find a bottle at avarage price here(3200yen),it's really worth.",2020-09-07T14:49:18.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"Mövenpick Voyage en France #10. Pessac-Leognan is fast going one of our favorite Bordeaux apelations, but this one is just good. On nose very ripe, even boiled, fruits, mixture of red fruit and black fruit: plum, blueberry, cherry, mulberry, creamy vanilla, rye bread, and already fig and mushrooms. On palate the wine is quite balanced with lots of tannins, but softened, pleasant acidity, dark fruit, blueberry and blackberry, chocolate and coffee, long not intensive aftertaste. Good wine in its price range.",2019-12-06T23:43:29.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"4,0. Blend of 65% Cabernet Sauvignon and 35 % Merlot from Pessac Leognan.

Dark fruit, raspberries, plum, black currant, , ripe blueberries, cassis, oak, vanilla, smoke, leather.

Medium plus acidity, medium plus still grippy tannins, medium plus body and aftertaste.

Very nice left bank blend, still in its youth.",2021-02-02T21:23:19.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"Cabernet sauvignon 52%, Merlot 45% and Petit verdot 3% blend from Left Bank. Cassis, plum, leather and smoke. Delicious!",2020-12-25T19:05:13.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,It’s a mouth-coating feeling you get from biting into an unripe pear or plum with a lingering liquorice taste. Terroir till the end,2020-12-21T18:10:20.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,In the air !,2020-02-09T18:10:45.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Good value Bordeaux but lacks the complexity and depth to get to the next level. 3.9,2019-11-10T19:42:20.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"A serious, multi-layered white Bordeaux that sports a spectacular structure. Long finish.",2018-12-17T18:53:03.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Quite high acidity but overall good balance.,2022-01-10T18:54:02.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Pretty decent Bordeaux… can taste the cab in it but still balanced.,2021-06-28T02:14:19.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Impressive long taste. Aromatic - citrus and gooseberry,2020-05-05T15:59:04.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Oak blackberries earthy blackcurrant,2021-01-16T12:20:34.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.5,Has the citrus/tropical fruits coming through but also a lot of coconut and slight oily finish which gives really nice texture..,2018-06-02T17:49:44.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"A lot of plum, black cherry, blackcurrant, tobacco, leather and earthy",2019-10-22T05:20:29.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,3.5,"Offers dark berry fruit on the nose, hints of cedar and sandalwood, nicely poised and gaining intensity in the glass. The palate is medium-bodied with fine tannin, rounded in the mouth with black tea-tinged dark berry fruit and a composed, harmonious and almost easygoing finish. This is a step up from the previous vintages. Drink from 2021. ",2017-05-07T13:29:00.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Delicious,2018-04-21T21:24:04.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,Air France lounge: CDG.,2021-06-09T05:42:33.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,"Oak aroma , grapefruit , sour , ",2020-09-05T11:57:29.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,AFL,2021-03-18T18:07:10.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,3.5,"Intensive and delicious tannins but still young, round and fullbodied, also somehow aggressive on the tongue, flavour of raspberry, damson, few cherry",2019-06-13T05:36:12.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.0,French wine at lounge 2021,2021-04-17T07:14:08.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,3.5,"Medium lemon in color. Clean nose. Notes of lime and mango. Feels a bit tropical. Dry on the palate, full bodied, oily texture, medium acidity and above average alcohol. Mid length and clean finish.",2020-04-10T07:33:11.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
2016,2286641,4.5,"Complex, structured, acidic, dry and balanced, smooth with wonderful legs.  Love it!!~92",2019-07-31T23:33:26.000Z,Château La Garde,Pessac-Léognan 2016,3.9,561,
