Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review,price,language
2016,2676888,5.0,Best Chianti.,2022-04-27T00:53:41.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.5,Had this with very sharp cheddar and a spicy pepper cheese. A nice match for it,2015-05-17T16:55:43.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,"Good dry, perhaps a bit too acid.",2015-10-07T17:41:47.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.5,Red fruit. Dark ruby color. Herb and earth. Stone. Supple. Delicious.,2017-08-12T16:50:22.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.4,Found it for 120€ at a restaurant. Great wine,2022-08-24T17:24:11.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.5,fruity tobacco good 4.4,2022-02-16T02:15:29.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,"Nice, easy drinking wine.",2019-08-31T10:50:42.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Light crisp and wonderful,2021-12-15T15:27:07.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Fantastic wine. Very well balanced!,2019-11-25T15:41:00.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Fantastic wine that delivers with bright cherry fruit and leather notes,2017-05-05T04:15:35.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,8.1 PM,2018-05-05T11:21:11.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,Ok,2015-12-11T19:06:59.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.5,After air that is better,2020-08-30T13:35:03.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.5,Sublime!,2015-02-26T22:38:14.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.5,J,2020-01-23T23:07:37.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,"Deep ruby red, soft tannins, pepper, slightly overpriced",2014-12-28T13:01:08.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.5,On the expensive side. It’s a good Chianti but not sure if $40 better than say a Fontodi. Enjoyed!,2020-12-19T00:54:25.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Great with pizza. Wow what a price.,2019-07-05T00:09:00.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Special,2021-09-24T19:17:42.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,XXX,2022-09-17T20:13:53.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Fire win can’t believe I got it as a gift!,2020-02-29T22:48:03.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.5,Very nice chianti,2020-07-25T19:56:19.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,1.0,No body. Not worth it,2020-11-21T20:04:09.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Very pleasant wine..,2018-12-18T19:19:25.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0," Full bodied,long finish ,dry ,a little bit fruity,a bit of acidic ,back cherry 😘reasonable price 👍",2019-11-02T15:32:00.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Great body must buy again,2015-08-30T01:00:11.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,A Chianti called Chianti with capital C,2016-03-15T21:51:03.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Fruit forward and a crazy blend of grapes,2015-08-29T01:28:03.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,"Amazing Vin, top class Chianti Classico ",2018-09-22T16:28:07.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,And,2018-11-04T11:04:55.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Soft. Warm. Outstanding,2017-07-26T14:12:28.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,So smooth. Was served in cortina and it is fabulous. Loved it,2016-03-25T16:46:02.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Wonderful wine.  Clean and easy.,2016-11-21T01:16:36.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,"A very nice combination to my ""bisteca a fiorentina"", with good company in Florence.",2015-09-23T18:54:20.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Great value for the price. A good representative of Chianti Classico.,2015-08-02T18:27:43.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Lovely wine… paired with halibut roasted with tomato and olives. Spectacular,2021-08-26T04:23:33.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Well balanced,2017-02-05T03:24:11.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Delicious. Easy to drink - loved by many,2017-12-24T01:58:49.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Beautiful,2015-10-10T00:04:45.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Good!,2015-06-20T17:01:34.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,A very elegant Chianti,2014-07-09T09:16:17.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,5.0,Both smooth and with a bite at the same time. It's really good. It's got a nice fruit flavor too.,2015-10-10T01:17:52.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,"Medium bodied Chianti, good price point.",2015-08-14T23:04:31.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Really great Chianti. Super drinkable and very versatile,2017-03-28T22:41:14.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,Good with spicy red sauce b,2015-08-22T22:31:38.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,Ok. Tastes better a little colder than room temp. Italian.,2015-09-21T00:10:39.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,4.0,Good value!,2015-04-27T19:11:19.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,2.5,Ordered as was 40 Euros in Italy,2019-03-18T13:54:03.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2016,2676888,3.0,"New into this app, but I can say it was perfect with the lamb chops that I was eating.",2015-06-29T18:36:27.000Z,Rocca delle Macìe,Sergio Zingarelli Chianti Classico Gran Selezione 2016,4.3,58,514.6855042075572,en
2018,2132625,4.0,"55% Cab, 29% Cab Franc, 9% Merlot, 5% Petit Verdot, 2% Malbec. Deep ruby. Decanted just briefly. Violet on the nose. Cherry, blackberry, tobacco. Lingering tannin on the finish. Medium plus tannin, medium acidity. Did not pair well at all with burgers (thin and overwhelming iron), but tasted good after a palate cleanse. 14.5% abv",2020-12-28T03:37:30.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,3.0,"Chocolate strawberries, some tobacco and dates. A lot of tannin, not super well integrated. ",2021-05-27T20:00:25.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Nicely balanced, wonderful deep fruit. ",2022-03-27T22:30:29.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,Bold and dry with fruit notes. Delicious with balsamic French mustard pork chops!,2022-03-21T01:41:25.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Violet color, dry, refreshing and tastes like a very high quality wine!",2022-08-11T16:55:25.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Very drinkable, while still dense, dry. Almost chocolaty.” ",2021-11-12T03:57:59.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,Good,2021-02-13T01:21:05.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"poetry Inn birthday 2021
Crisp, bold fruit ",2021-09-20T18:34:31.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Very good,2022-04-15T23:17:22.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Great blend, all the Cab cassis and dark berry with the smooth mouth feel of Merlot. Good mineral taste with a dash barrel toast. Solid.",2013-08-16T21:58:08.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Always good.  This bottle paired well with my 30 day age rib eye.  Celebrating 31 years of marriage tonight.  Solid wine with nice full body and tannins.,2019-08-21T06:53:51.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,I love Cliff Lede and this is my first time tasting a claret. I loved it. Subtle oak and earthy notes. I'm getting more blueberry then blackberry with some cherry. Had this in arizona for about $48.,2020-09-18T15:38:56.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Red cherry, black tea, with a white pepper finish.  Light smooth tannins.  Very nice red blend.",2021-10-31T01:08:45.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Unique- delicious. Oak and raspberry.  Well rounded,2021-04-11T00:57:33.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Very nice Bordeaux blend at a reasonable price point. One of those wines you know will be consistent year after year. I’m a big Cliff Lede fan and always buy this one as part of wine club offering. 4.3 if available.,2020-01-05T23:39:34.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"👀 deep red ruby colour, slightly extracted colour
👃🏻 cherry cassis with pepper 
milk chocolate vanilla cedar
👄 mid to full bodied, creamy mid+ acidity, so integrated smooth tannin, well balanced, plesant long finish cherry chocolate",2022-03-26T17:05:15.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Cliff lede doesn’t scrimp or cut the corner. Artisan wine with strong structure and balanced fruit. Sugars are tamed with a tannins but even the tannins are balanced showing careful consideration of making a deeply delicious and satisfying wine.,2018-03-02T03:32:05.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"4.1 - 4.2 delicious and subtly oaky. Earthy, tobacco, slight acid but beautifully balanced with dark fruit cocoa powder, earthy, leather notes. 

@[1|28726749|David Vazquez]",2020-08-07T03:10:36.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Very smooth, Compliments of Natalie B and Dar with our it Tarka dinner :) 
Dry, low acid, low tannin, medium body, fruit forward taste and black cherry and pepper smell. ",2021-02-26T03:38:10.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Very good wine the fruit has darkened a bit but still bright tannins have softened 
Drink or hold 
It’s very nice wine 
We recommend ",2020-10-11T04:48:26.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Beautiful yet again. Big and bold but smooth and well rounded. Drinking like a dream.,2022-02-05T18:03:58.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Incredible - velvet vanilla chocolate on the mid pallete, earthy leathery nose.",2019-11-04T01:27:39.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Young bright wine.  Clear deep color.  Light body wine floats and slippery.  Light plumb light cranberry hint of mint coffee and BlackBerry. Sharp pre-ripe fruit on the finish.   A very light wine for a Bordeaux blend deserves the Claret label over Bordeaux.,2020-01-12T02:24:29.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"blackberries,  cassis, leather and earthy notes with oak on nose at open. inky purple color with a full mouth feel. same in taste with a hint of vanilla and firm tannins on the lingering finish at open. after an hour get a nice red cherry and some cedar.",2020-04-23T19:51:44.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Bing cherries, plums, blackberries and a layer of oak fill the nose. Smooth tannins overlay some smokiness and smooth dark fruit on the palate. The finish is moderate and this wine is fairly dry initially but mellows towards the finish. A nice wine, which I’d have again!",2019-03-16T00:13:45.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Decent wine. Unfortunately the nose offers much more than the palette. Wonderful aromas of oak, black fruit, and spices, but pretty light and a little thin on the palette. Would have been a 4.5+ if the palette matched the aromas ",2021-06-28T21:44:38.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Four point five.  Had this first at the winery on our honeymoon.  Enjoyed this again for our first anniversary.  Just a bit too hot to get five stars.,2017-09-23T15:28:38.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"This '14 vintage is great. I probably could of let this rest a few more years, it's still pretty tight right out of the bottle.

Great opulent nose of blackberry, black cherry, plum, cassis, and some notes of leather, cedar, and espresso. Palate matches with some smooth but tight tannins, great acidity, and a nice long fruit filled finish. ",2021-08-15T23:13:48.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Lots of earthy notes and dark fruit. Not the typical California cab I would have expected but still delicious!,2020-11-09T03:16:07.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Love cliff lede claret. We joined the wine club for it. Wonderful richness with berries and earthy plant flavors, tobacco and spice.",2019-11-08T02:47:38.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Juicy on the front and dry on the back; stronger after aging.  Drank 12-17-21,2021-12-18T02:28:54.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Blueberry, clove and mellow on the nose. Silky cacao, loamy earthiness. Good astringency.",2018-08-01T18:05:19.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,I like Cliff Lede with the modern Napa style but I think it is a bit over the top when it comes to baking spices. Still enjoyable.,2021-04-04T00:52:13.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Smooth and very approachable Claret. On the nose hints of tobacco, black fruit, and leather. Long evolving flavor on the palate. Pleasant with light apps before dinner. Decent QPR. Solid red blend.",2020-05-05T14:45:23.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"This stuff is just so good!!!  It’s a silky and elegant Boudreaux blend. It’s tastes like the chocolate covered blueberries in the produce aisle. This flavor makes its way through other flavors of plum, black cherry, black licorice, and some wet cedar. The chocolate covered blueberries shine al the way through the long finish. I’m so glad that we were able to our hands on this one!",2020-05-17T21:31:42.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,This is a really unique pour.  Two thumbs up. A solid 4.0.,2020-06-01T05:53:07.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,earthy spicy very smooth. great napa red,2021-01-18T00:19:36.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Big bold beauty,2020-11-09T01:39:11.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"4.2 stars.  Black fruit, tobacco, chocolate and oak.  Very smooth ",2021-12-12T03:54:24.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Dark berries, very smooth, and Cliff Lede never disappoints.  ",2021-07-10T22:57:10.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Dark fruit and some tobacco notes.  Very enjoyable,2021-02-15T17:55:33.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Bordeaux blend Napa Style with big body and sharp and full tannins.  It’s a big and dry mouthfeel,2022-03-11T16:47:00.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Dark Plum balanced with sweet vanilla and other fruit flavors,2020-07-20T02:51:24.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Amazing bright nose, medium body, and fucking delicious!",2020-11-05T03:37:06.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"2017 - Solid wine. Blend nonetheless fantastic juice. Dark ruby red color, lots of minerality and smooth finish. I would drink this all day. ",2021-01-19T05:55:31.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,3.5,"First Napa Claret for me!
Cliff Lede is fast becoming one of my favorite Napa vineyards. Got the Claret as a side product in my last Cabernet wine club delivery. 
Not bad! Nice Pinot Noir color. Earthy aromas. Dried cherries. Beautiful on the palate, but a harsh bitter finish.",2019-12-19T04:55:23.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,On the ranch. Delish but gets better after breathing for a bit,2020-06-19T11:16:15.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,4.5. Absolutely delicious! Beautiful oak. Plum. Blackberry. Vanilla. Amazing finish. So good. Had with chocolate tarrine.,2021-09-26T02:18:32.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Very enjoyable drink.  Paired with Christmas dinner and was surprised at how well everything worked together.  Definitely recommended.,2019-12-28T16:15:34.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Blueberries and fig jam on the nose. Intense vanilla, oak, and cocoa on the palate, with some pepper and lingering tannin.",2022-02-01T10:59:59.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"2016 vintage. 4.3. Frankly, a stupid good deal given the sale on the cliff lede site right now. Tastes better than plenty of just fine 75+ dollar blends. Huge nose of blackberry and raspberry. Cherry. Cedar and cocoa. Palette is luscious w dark chocolate, smoke and dark fruit. Some vanilla and spice. High acid keeps this very fresh. Just wonderful. 
",2020-04-22T01:56:50.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Very open and welcoming bordeaux blend. Aromas of black currant, ripened black cherries, black plum. Hints of green peper increases complexity. Oak; toast, smoke, vanilla, clove, lilly. Nice hints of farmyard and gamey notes. Coffee. Palate is dry, med+ acid. High, moderately finegrained tannins which lasts. Full body. Pronounced flavour intensity and long finish. Balanced, complex. Drink now.",2018-06-10T01:03:30.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Figs and chocolate covered cherries. A nice winery in Napa.,2016-09-27T19:51:31.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Wow, this was delicious. Notes of chocolate. ",2017-05-14T15:02:02.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Berry aroma's big freshly squashed grape small, right out of barrel notes. Amazingly smooth current, tobacco and velvety finish. Pure yummy",2017-01-01T02:33:46.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"smooth, mature, truffles, not fruit forward, classy wine",2016-03-19T13:12:34.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Be sure to let it breathe to bring out the complexity. Mostly Bordeaux with that lovely California fruit of the Cabernet grapes. Yummy.,2016-08-20T22:07:52.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Beautiful blend of Can Sauv, Cab Franc, Merlot and Malbec. So juicy and dark and inky with a long lasting finish. Medium tannins. ",2016-01-18T05:45:50.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Holy blackberry! Excellent, rich fruity nose with a full bodied taste and slight sweetness.",2014-03-14T00:14:27.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Very nice blended. Taste like a perfect Zinfandel,2015-03-21T12:18:03.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Far more impressed with the taste than nose. Fruity and smooth.,2014-11-08T21:29:24.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Near perfect! Love it,2018-12-26T23:59:29.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Drank at the hotel, very good.",2014-07-20T04:36:23.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Smooth bordeaux blend very nice,2016-05-09T03:42:23.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Very cool Bordeaux blend that is all jammy fruit and earth tones. Really amazing considering all the fruit that goes into the wine. All the other wines are 2 to 5 times the price.,2017-08-09T02:18:02.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Fantastic Napa Claret- had with artisan burgers and it paired nicely. Intense flavors and long finish. Left my taste buds wanting more!,2018-05-11T00:26:50.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,dry age ribey and this wine. A killer combo.,2018-04-29T20:28:30.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,3.5,3.6 Smooth. Not as full bodied. Easy drinker.,2020-04-30T23:41:04.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Very nice and getting better over time.,2020-09-26T00:46:26.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,"Deep red, cherry. Lingering finish. This wine is awesome! ",2020-01-10T23:54:19.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"A great blend, almost all wines from here come with a very elegant finish this one included! ",2019-08-05T02:04:57.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Nice light every day drinkable. Would be awesome with a grilled cheese sandwich,2019-09-07T22:29:55.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Weird but delicious on the 3rd day. Flavors emerged - black licorice, luxardo cherry and cloves",2021-02-06T00:36:51.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,5.0,Natalie REALLY liked it!,2019-11-16T02:41:35.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Excellent blend. Wonderful vanilla, dark fruit, blackberry, this is one to get if you can find it. ",2019-05-18T14:48:16.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Really nice! Blueberry and black fruit. Tobacco, spice. Medium plus to full body, but lush tannins are primarily silky",2018-01-01T05:28:19.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,3.5,"Ruby Hue with medium legs. Aromas of fruit, and lots of it, particularly Cherry, raspberry, and strawberry. Medium to full bodied with mild tannins. Flavors of ripe raspberry, Earth, tobacco, clove, and Plum skin. Made with leftover juice. Would go well with pizza and burgers.",2019-07-29T01:44:37.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Intense, rich bouquet.  Dark fruit and plum on the nose followed by wet earth and vanilla. The primary flavors are much more subtle.  Everything from the nose transfers to the flavor seamlessly. Acidity is medium and bright. Tannins are lighter than I expected from a blend of such usually intense grapes from Napa. Overall very happy with this well-balanced and excellently executed blend. ",2021-09-25T03:32:26.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Second time tasting this Napa blend. Creamy, full bodied mouthfeel. Sharp tannins and tart, warm acidity. Boysenberry, wood and pepper on the nose. On the palate are flavors of dark fruit, vanilla, oak and chocolate. ",2018-01-27T06:00:37.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Meaty and spicy, barbecue and briary notes along red berries and smokeyness.
Very nice.

Soft and very fruity. Medium bodied. Fresh midplalate with notes of herbs, dark fruit. Could be more complex and fresh.
Dry fryity finish. Long retention. Nice balance.
Somewhat European style but very ripe and a little heavy. 
93",2017-06-06T06:41:07.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,Lovely.,2022-04-04T13:58:39.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,Yes,2014-10-27T18:23:56.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"A dense ruby red. Cocoa, cherry, blackberry and cinnamon. Fantastic wine and decent price point. ",2019-04-22T23:17:11.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.5,"Slightly sweet on palate, nice balance",2022-04-16T23:40:19.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
2018,2132625,4.0,"Medium bodied, fruit upfront followed by a leathery licorice, dark berries, cassis and smooth subtle oak, you can definitely taste the alcohol so pair is accordingly.  Very good!",2015-11-05T23:24:06.000Z,Cliff Lede,Claret 2018,4.4,58,569.0,en
